feature1,feature2,to_predict
-0.6779729593978673,0.6537791354507161,29.719882788966693
-0.20346733911159368,-0.7961945383724173,-51.085786779508695
-0.7596417916318203,3.0045336016717794,170.47905279789654
-0.7076968961970338,1.404863156485737,74.62553521079384
0.9410335979543285,0.4900217602124983,43.403313574133975
2.283539420288676,-0.2027537752507532,21.013224393629784
0.9628699798830815,-0.22772073965812323,0.0948795103721434
1.5930552938585805,1.0140320312812492,84.5109227799753
2.965083694399554,0.8444744998744569,94.29681464778318
-0.8624590057671235,-0.743001244297011,-57.541254476240816
1.5836002585150992,0.6072220908810926,59.80831844095286
-1.9872328572728848,-0.08414072387877146,-34.05111375979119
0.1689830485218819,0.4844740189069296,31.62395565162529
0.6395181703522638,-1.2888396277421266,-68.71171284101014
-0.8948432362606685,-1.2770886589592705,-90.43700866642467
-1.0303258465894911,0.7057311008058879,27.73091744619779
0.5812812691270596,0.5726395467825888,43.121129963981396
2.0208481206855655,0.6669160740328093,69.9373775008922
-1.7932020870965475,-0.7559270137977797,-71.82622618468986
-0.347584813078828,-0.9532879750147828,-62.56417620823735
0.2539949109699821,0.38359803525573294,26.92655934187024
-0.9590393411730569,-1.2537572200781972,-89.77435554172119
-0.06513750642155149,-0.9092370009723002,-56.04068582090229
-0.3654399146780174,0.10445005382251264,1.0554127762713459
-1.870676514603775,-0.42184382663476094,-52.72135969793283
-1.6616901763416687,1.5242444503168961,68.07635889768918
1.446154055226929,0.0914698768916653,26.58363685130142
-0.5425853765268562,0.12983762062109158,0.0194706940191645
-0.5001252132089207,0.7810011124677919,39.77633474481936
-0.8782332326427211,2.2501548477459448,123.15819922681901
0.11059726484522857,1.119293999233182,69.30551934679349
-1.229987750802705,-0.7372560227392415,-62.407439790225304
0.06521598493284227,-0.7986063392421175,-47.51001142765739
-1.517261257191516,-0.3472618715433051,-43.14599990159717
-1.2787013772565619,1.9057481652812374,96.65139882604332
0.6025680395031727,1.5923380638572853,104.93068065517473
1.341736293870189,0.08750460860475422,24.96600344309846
0.1135429962109658,-0.06788844883843512,-2.3764503974356885
1.3099138473055576,0.8745536331951554,71.95635720938927
-0.07928308166045371,-0.9785723711780565,-60.17166292942326
-2.6088324539532026,0.298506283623915,-19.962991062698148
0.24675926115022676,-0.08017305706101657,-1.390354099866709
0.4350558902058393,-0.34138317324962625,-14.4295967992847
0.47948522797558585,1.275393594427907,83.95815719489946
0.2901397001866342,1.4437285465691254,91.42631067789812
0.22584680463962895,0.1447090151326237,11.994832334631742
1.0872631052400965,-0.7450414472451263,-29.329851854884808
1.6802383315295004,0.865526882340423,76.9221286348395
0.5095400311254857,0.23399942396133588,21.63775643913534
-0.544816288982723,-1.3461726866949335,-89.37853519657892
-0.4712559409841023,1.1395176168522134,62.24922876451735
-1.6545723393928977,0.08233282301349748,-19.129505625099362
-0.1035487923890426,-1.0746502850428281,-66.2283326848911
-0.8425710593168759,1.452455559761054,75.48914783834738
-1.8365863745048339,1.877163103675025,86.74021864925602
-1.2532659548800296,-0.7300789899650253,-62.55731491578776
0.3899396519246764,-0.9345273469669639,-50.73673844441407
-0.3189482811186375,-0.0062508320129950334,-5.055896488211137
0.5700200567929632,-2.200447629765878,-124.77425826551959
0.8518469166910263,0.27803657218624667,29.038893273024556
1.837869288857838,0.7444499553671706,71.75806481487713
0.638510717056448,0.858975451860769,61.158444436669775
-0.3424616076342746,-0.6071000971763859,-41.72594306009195
1.6170375719667507,-1.785141405267523,-84.32829514951355
1.6106940880097604,0.2497713677547176,38.636304610581895
-0.399912431493772,-1.404706787750939,-90.85994544564637
-1.1298184796426542,-0.9378762990652969,-73.13973838799227
1.2612047381528155,0.22241986439288877,31.867662373427173
0.5942395486564124,1.729381801524735,113.11472661375277
1.0239090882830988,0.6925407701248332,56.683632887069116
1.5147677397262216,1.2013422778328462,94.71679478868211
-0.47193439114631713,-0.6699217076592326,-47.289850105893386
1.0647983611634055,0.717078727031084,58.85921979041058
-0.2421440942332748,0.36494573256522983,18.54510129757777
-1.1897480454423592,-0.5628178673755395,-51.54268393043852
-1.069890582166211,-0.48955671194994504,-44.98600333956174
-0.6879949580956027,-0.7466787496604271,-55.228554996993395
-1.1446272866085956,-0.1980247469687302,-28.75645265433297
-1.4886948060498515,-0.9778682517890828,-80.97618605519358
-0.017125758814549013,-0.2866171708940428,-17.63114889367137
0.9273664937471389,0.28636140592220377,30.89767945609397
0.9295165447665091,0.7273146461827897,57.57361927085284
-1.6149747026815695,-2.129312917534069,-152.33518279895387
-0.7150862711579009,0.7078153944154337,32.437804947990784
1.652332317335553,-1.844146085990431,-87.58199884455667
-1.6870386921118796,1.7827507913841438,83.15081640688773
-0.3096387104581058,-0.9759565647386762,-63.42145451148203
1.7692228820241975,1.152372760028938,95.56140472298989
0.48483871018711894,-0.9463905989458538,-50.080056155920104
0.019547173288275745,-0.3017116068724225,-17.992870332815173
-1.7463806202405978,-0.6323791600853723,-63.64516721296665
0.5871650958755796,-0.9979411921331257,-51.54892930091894
-0.8456957021584988,-0.8694896408692612,-64.81414476307307
-2.3586361656720167,-1.0093978074545975,-95.42701310667442
-0.7973028206383391,-0.9773885296339386,-70.80829058852197
-1.4681770612669234,-0.05053824905920566,-24.56059696789527
1.096945416135815,1.707364369476537,119.10530551224383
0.3805262552293721,-0.5631071659581172,-28.41502704303986
0.6505879411528183,1.0602047783947606,73.55731322545111
1.2128640253245258,-1.8172150875487592,-92.05203703313809
0.5145760792191805,-0.9412461547468113,-49.43336483631881
-1.5229462058890992,-0.3277836318002196,-42.170814570166236
-1.5165345682832914,1.4404430749605672,64.94559268071976
1.5462720245329464,0.7773331931424632,69.76275094247134
-2.137789315060918,-0.29998464266034713,-49.26694732382722
-0.3061490377537211,1.8770776417969404,109.05450551145921
-1.5695215160249334,0.2982138066905361,-4.795298812687459
0.41186147090743425,-1.2688500816974124,-70.56140618437752
-0.4514395401715759,0.40725320940710885,18.057569105736512
0.10370696987016875,-1.32563915695115,-78.5511575032321
0.4510873797535213,2.620181766654772,165.05548942251784
-0.21102140286007012,-0.5874641239344317,-38.62088786119734
-0.6547804366934317,1.1094063388182958,57.42551729894781
0.9094772956990507,0.9158549030681684,68.42015427448506
-0.03222844287167045,0.9184185145906105,55.108260171853324
1.6404225016573788,-1.0224791714860364,-37.72090691852017
-0.025895686635175785,2.0467884536612964,123.32730895280815
0.40732356626584293,1.5328731272319476,98.60196557072453
-0.5784067280648174,0.34590112379486676,12.551755300410075
-0.460791249871109,1.0702213806857788,58.065581655020225
0.17321492834394742,-0.24485764832182824,-12.113248577092845
-0.5893962163168215,0.9171591658878454,46.695577394597265
3.1541623733554953,0.09394174001552105,51.63757415831415
-2.177548560923851,-0.7998560305417015,-79.9924727642004
0.8862346382983427,-0.31377945748709685,-5.970894002522133
0.6829504684839185,-0.7797917991889882,-37.35876456266067
0.6593218649531778,1.3984019094035272,94.24451413823496
-1.856800952577733,1.9739995598446998,92.35799320197451
-0.030462282239611765,0.9757207436456752,58.520653126047165
-1.4464408016063723,0.09694523920085414,-15.20817761778844
1.218351755234478,-1.0603914345995116,-46.31395146428874
-1.4035964913338874,-0.7532676792489926,-65.98819193865174
-0.44021162219555626,-0.6206326129713935,-43.90563340708937
0.23027583753840458,-0.40617558492977224,-21.259937702276112
0.5681798649147264,-0.9988806124885522,-52.048875997126686
-1.6398736974260566,-0.12142093745829426,-31.29187057965339
-0.8902103056941189,0.25414345068664995,2.2863459743170735
1.068490544480104,-1.0409169522946784,-47.53575270939326
0.1651614232214069,0.4139002923204089,27.528460643418082
-0.9777367223379281,0.8684554240933489,38.30113013832236
1.1978789156932084,1.3434813371337508,98.64480525385706
-0.2058623487501089,0.23778881189187742,11.424770579188978
0.4080363514362348,-0.9252457617875115,-49.9355296025517
-0.3017892220387603,0.48873443179999976,25.189720579104797
0.11862833756865052,-2.2625344939651275,-135.27549321152776
1.2712790177267792,-1.3488249119779,-62.83317051323705
-0.9364521018197216,-0.2317965621422448,-27.747429912780305
0.2814034722946186,1.39763823477672,88.68169579050996
0.37099335165991426,1.2942004680676997,83.76422363551474
0.8352333986324066,-1.7642563694151847,-94.50391429593431
1.02631902475891,0.8273190215320754,64.7861196743999
0.35127731857747563,-1.1618001987070135,-65.0853567933894
-0.2254219472661209,2.521778967834047,149.32903448051806
-1.255773977539678,-1.550250739515784,-112.01000531292362
-1.106237507311463,-1.1918348037634765,-88.3511773345761
-1.7677412203702332,-0.3891707725024024,-49.495616489598234
-0.12259437588924386,-0.5368736016262414,-34.373799658876415
-1.1645365859925338,-0.5029769408641078,-47.429083204728045
1.6275559014080176,-0.06720034715058903,19.766766925933723
0.4677206786164834,-0.23593346434578605,-7.518844659097286
0.5117951944935757,1.7501962039439172,113.23241797711258
-0.6976929942622657,0.04050352258230726,-7.618992989336255
0.7874125769925726,-0.44498293263325045,-15.567024961824933
-0.8364181578325732,-0.6768004982130504,-53.11459036477185
0.06926692757456622,-0.9417016858020064,-55.90795774393922
0.9538197487722591,-0.26688370283050283,-2.224364648672272
1.305964227139908,-0.6555900524251387,-20.594801627543628
0.9432529917681637,-0.44472353201541925,-13.095272057599956
0.268413518334132,-1.0253442388981828,-58.036301493074824
-0.8736236839743732,-0.7258334633882589,-56.46753826827592
0.8571709758181725,-1.7611699694331244,-93.86063205713208
0.20015542090433133,-0.037884408388812095,0.6766867752458702
0.8833450856343721,1.5258101363878782,105.06961423353984
-2.9738200531124317,-1.0816940639947548,-108.7244343062439
0.6883607269574996,0.25992280677318275,25.7229888136504
