feature1,to_predict
-1.4263574170134938,-131.52078539877928
-1.0589376655748561,-97.48583601758192
0.002640653862064273,0.2006733635618884
0.30802050875111914,28.492722396542643
-1.0197203877979035,-94.01448414375966
0.39547244543307136,36.429687813304334
0.3104151162148995,28.6004270963478
0.6758225650024632,62.18433140197848
1.2444986367942414,114.82201525285504
-1.3330697620637506,-122.71610736100119
0.9048842779796251,83.46973925086274
0.27834674623006317,25.72355044851048
-1.1241889261125755,-103.82697891577644
-0.8594300545124902,-79.21143235639221
0.8863589597583746,81.59014106756668
-0.013615212091489129,-1.2550602632676402
2.748604442981935,253.65759262257168
0.38777357037790716,35.5009330014756
-0.16088722095710567,-14.99318583082036
2.071377463630751,190.93567425743964
0.2812197439382044,25.91806927592411
-0.7998764787504923,-73.7914136662125
-0.9830495589736459,-90.71351408134136
-0.7494556423378985,-68.83027555153917
-0.24062338088712243,-22.377630859440764
-0.10441532040885931,-9.553290404410527
1.58173373233741,145.78724325985348
0.44501375419145106,40.85790610872315
-0.2974392486582373,-27.40743498237141
2.745874260491599,253.41308409540937
0.4751635784657835,43.70186346646962
0.8835097716209589,81.40115383644209
0.4689763693745644,43.14005659704399
0.5261546379170772,48.658574930883184
1.0113693386750524,93.23350026570432
-1.9731546195187586,-182.01028161008156
0.11790986450520297,10.753936800517241
-1.39315539354657,-128.43708761942074
0.046318620330768515,4.2993036130287825
-1.0900488910951738,-100.4142468808641
-1.3081032609269276,-120.61689775419104
-0.06176861266770591,-5.778867389556454
0.9025473519293133,83.37925183412713
0.34469464595024984,31.788301598360405
-1.9008860674548693,-175.35793939915277
0.9502639184966445,87.65730255448872
0.6872993131306587,63.374384401647006
-1.3061760068901953,-120.67178438274705
1.160872232265645,106.91112429747092
-0.8091536036613709,-74.61503568510133
1.339471357977938,123.56883894035904
-0.3660015630485321,-33.63058895133946
0.7031942393666786,64.91789050637158
0.09551848069735709,8.902382710797339
1.2860676042256194,118.6001738322282
0.74113882525734,68.3579184040795
-0.8250255351773699,-76.00007287685716
0.25447570823985893,23.530419703370185
-0.02203303531931856,-1.901808183083205
0.48062732797689756,44.25296376995875
-1.202597505685847,-110.91815748758103
-1.8267359905320604,-168.61994424076627
-1.4047986432674404,-129.45279980965478
1.3142320453746699,121.20198692108836
-0.6326206663235463,-58.51534201102456
0.6465854233842735,59.58910366715761
1.3380245701111533,123.5799668531069
-0.34240793820711807,-31.69557091617283
-1.0964680684317423,-101.08468739307104
0.6650308461222609,61.2081207776299
1.1401594885015012,105.15503960490832
-1.2036791704283643,-111.23336984608154
0.11304766710962194,10.514754692371843
1.4429909423864198,133.05351684157793
-1.2648444919582131,-116.61823404546705
0.06478170795542375,5.972930184548741
-0.18079636864145057,-16.579223695399598
-1.782917893227141,-164.44656009319831
-0.8889524805403373,-81.99955338239411
0.8314992245332928,76.6285735104328
0.9449340035693131,87.20062406998109
-1.9784920358758458,-182.5127257518588
0.2207107804702011,20.585902861628547
0.20920825338476096,19.34640335132932
-0.20287170181686362,-18.910940168027164
0.15872218094153956,14.65323106981111
-0.3924679407328049,-36.21607053655521
2.3243110037740053,214.09684538038098
0.04119759766728232,3.891204788666795
0.6763181960490716,62.25605171115886
-1.1947699321504597,-110.12169495868501
1.873258728542021,172.6391156405184
1.4392487314891302,132.6624074007513
-1.682687885257427,-155.1640658476662
0.5745452125721412,52.88508337899454
-2.229136090678716,-205.6095478861492
0.15494192089546438,14.344440335404819
0.32241169772074385,29.58022529191908
-0.9303170310686186,-86.03107378162818
0.09784586796461366,9.104988111888932
-0.7317108440698915,-67.57501145677139
-0.5169155782832068,-47.646645166493606
-1.9778998185365566,-182.4679767447978
-0.5145931023561956,-47.40638404065496
1.1021928756641501,101.61165905442627
-0.40089580839744643,-37.11656201089978
-1.2410940183486623,-114.42440597296414
-1.4464600166859884,-133.4235003457359
1.6132552253463515,148.8637796040311
-2.0724903513403383,-191.026587258366
-0.0014804079649064152,-0.35194050683107164
1.3749815787260036,126.70065050695399
0.32412577543040966,29.59105612949794
0.6628933101753702,61.04972045079509
-0.07182448665884279,-6.630210676552654
1.6801698977608746,154.94822372700463
-0.9216916445684906,-85.00426184331211
-0.595551739393608,-54.92830748577004
-0.056450458656550254,-5.232074053571759
0.64518761007998,59.50529983709919
0.008073791692731478,0.8180091605707386
-1.6497782540341175,-152.0745157346404
0.5767188949748281,53.219288428311174
-0.3287442233060053,-30.377396944792583
-1.5357095190204797,-141.64748687641736
0.9010088045933684,83.09977208192079
0.22414855333199032,20.592165583393882
-0.2803393047389748,-25.76270963268431
-0.6759849400820372,-62.40289837987391
-1.4014059904570288,-129.3456970856377
-0.3198223736602562,-29.47349786767587
0.06294561885467487,5.679922171006431
0.7544055664740092,69.54257458883858
0.8205872922214649,75.47771695296947
0.1502217321287308,13.9796452793564
0.6279024806274337,57.80800119263062
0.06829624299467055,6.257133466218066
-0.07475157766769057,-6.952572153409828
-0.33571702792732394,-30.919943605672586
1.4657225173466402,134.9925380883767
1.1899618870516249,109.74296101503688
0.6661612888783878,61.164371502194925
0.14481540619127842,13.249774312952772
0.19501660222115572,18.076407727994777
0.5813000404015668,53.431073719267246
-0.04707078670796901,-4.16966645424253
-0.6827386198235369,-62.95921663689945
0.7636080002161908,70.49140084427339
-0.6536787171446925,-60.478114595369874
0.6559142516624064,60.58191936359844
0.4573648863837035,42.23527107323141
0.7346062246731936,67.55114878404652
2.4427238864192446,225.32031768522563
-0.7460611899295366,-68.86171332536881
-0.6104991127860783,-56.41940719722948
0.11249215255793128,10.50512656432632
-0.5595864814614214,-51.481454552587394
-1.766211215933196,-162.8425588486261
0.683314601211804,62.90466567888043
-0.8538834094972625,-78.65577326643125
-1.4587931394579223,-134.42928480285656
-1.1168543385335015,-103.04275603963646
0.40891486632069457,37.82277694315223
-0.3415287529029731,-31.462962838422815
-2.0829831348204535,-192.15620310329538
-0.04509092528328556,-4.157553713532611
0.3901414142203915,35.95155339210405
-0.13197250034241287,-12.298075616407777
-0.9207523928195477,-84.92969938229376
2.025109542807483,186.82636770460857
0.37796760104293664,34.68697258102987
-0.6586829538347231,-60.61889306225986
-0.42130148173270254,-38.670244799047396
-0.8338790834503534,-76.88513940494933
0.7566685739238646,69.72384094989648
